animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
2122,Cat's Eye,7.22,73.0,"Action, Adventure, Comedy, Mystery, Romance, Shounen","The three Kisugi sisters—Rui, Hitomi and Ai—during the day run a small cafe called ""Cat's Eye."" To discover the whereabouts of their father, the artist Michael Heintz, who has disappeared, Hitomi and her sisters rob art galleries as the smart and mysterious thief ""Cat's Eye"" in the hope that his works can give them clues about his vanishing. The crucial point is that Hitomi has a relationship with Toshi, a police inspector who has sworn to catch ""Cat's Eye""—and of course he has no idea about Hitomi's double life.

(Source: ANN)"
2123,Magical Angel Creamy Mami,6.32,1.0,"Comedy, Fantasy, Idols (Female), Mahou Shoujo, Romance","The first 45 minutes is a recap of the original series and the remaining 40 minutes has a new story.

Two months after Creamy Mami's final concert, rumors began to spread that Mami was making a come back, and if that wasn't surprising enough, Tachibana starts a ""Project M"" and that seems to have something to do with Mami's come back. As word of Mami's concert reaches the public, Yuu doesn't believe it. Yuu, Megumi, Toshio, Midori, Kidokoro make a plan to get to the bottom of it.

(Source: ANN)"
2124,Heidi: Girl of the Alps,7.42,52.0,"Drama, Historical","After becoming an orphan, Heidi is forced to live with her grandfather Öhi, who lives in the Alps. She learns he's a very bitter man who only accepted by force to take her in. But Heidi's kindness may be able to open his heart. Together with the shepherd Peter and invalid Clara, she has lots of adventures.

(Source: adapted from ANN) "
2125,Zombie-Loan,6.97,2.0,"Action, Horror, Shounen, Supernatural",The series was originally planned to be 20+ episodes but was cut short due to unknown circumstances. These specials released on the 7th DVD volume continue the story.
2126,Hello! Lady Lynn,7.52,36.0,"Drama, Shoujo","This is the second series of Lady Lady. Every year at Lynn's school, an honorable “Lady Quest” is given to the most sophisticated lady. Lynn strives to receive this honor.

(Source: Toei Animation)"
2127,The Swiss Family Robinson: Flone of the Mysterious Island,7.34,50.0,"Adventure, Drama, Historical, Slice of Life","10-year-old Flone is a very active, tomboyish sort of a girl. One day, her father receives a letter from his English friend who is now in Australia. In the letter, the friend asks her father to come down to Australia because of a serious shortage of doctors. The family decides to leave their old house in Bern. Now their drifting voyage has begun! 

Flone's fantastic adventures will teach children about the importance of family and the joys of living amidst nature's beauty."
2128,Tales of Little Women,7.39,48.0,"Drama, Historical","Meg, faithful and gentle, Jo, independent and energetic, Beth, quiet and shy, Amy, amiable and precocious–the four sisters live vigorously and happily at home with their gentle mother while waiting for their father to return from the Civil War. Helping each other, they challenge their fates and grow up to become wonderful women."
2129,Ai Shoujo Pollyanna Story,6.94,51.0,"Drama, Historical, Slice of Life","Motherless since birth, Pollyanna was an ordinary happy-go-lucky girl, leaving peacefully with her father, the vicar. Then one day her life changes completely when her father dies and she has to live with her aunt whom she has never met before. In the beginning, she seems to be detested by her but as time passes, they develop a very strong bond. 

(Source: ANN)"
2130,Little Women II: Jo's Boys,7.55,40.0,"Drama, Historical, School, Slice of Life","Nan Harding is the new student at Mr. and Mrs. Bhaer's school. Everyone thinks that she is a pain in the head, but not Mrs. Jo. Together with the other kids, they all embark on their personal adventures and misfortunes while learning in school. 

(Source: ANN)"
2131,Around the World with Willy Fog,6.83,26.0,"Adventure, Anthropomorphic, Historical, Kids, Romance","Willy Fog accepts a bet from members of the Reform Club that he can make it around the world in 80 days. His plan, however, does not include being stopped by unknown enemies.

(Source: ANN)"
2132,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,8.26,3.0,"Action, Adventure, Drama, Fantasy, Romance, Shounen","Continuing their journey from Record Country (the place that held the book of memories), Syaoran and company land into Tokyo Country, a blood-filled country under war from opposing factions for natural resources and survival. While reluctantly involved in the race to live, the group faces their own problems as certain revelations are made, changing their journey forever.

A shocking betrayal and a battle that risks all of their lives. After this revelation, they will never be the same again."
2133,Candy Candy,7.6,115.0,"Drama, Historical, Romance, Shoujo","This story is about a girl, Candy, who is an orphan. She is a nice and optimistic girl and she has a warm heart. When she was a child, she lived in an orphanage called Pony's Home. She had a good friend called Annie. And she met the ""Prince of the Hill"" who is a important person in her life, on the hill behind the orphanage.

She was adopted by the Leagan family. What's awaiting her are the bad-hearted Neil and his sister, Eliza. One day, in the rose garden, she met a boy, who is identical to the ""Prince of the Hill"" who she had met in her childhood. His name is Anthony. Thereafter, a fantastic story that she has never expected begins.

(Source: AnimeNfo)  "
2134,The Secret Garden,7.1,39.0,"Drama, Historical","Every child deserves to have a fun and carefree childhood. Unfortunately, life is not always fair, as is the case with Mary Lennox. At a very young age, Mary loses her parents to a disease, leaving her traumatized and orphaned. From India, she is brought to England with her uncle who has taken on the role of her new guardian.

Although she is sad to have lost her parents, Mary is happy and grateful to have someone to take care of her. She gets to eat everyday and live in a big mansion, things that she understands should not be taken for granted. However, her uncle is a very quiet person, hardly ever speaking to anyone. This solitude causes Mary to oftentimes get bored to tears, forcing her to relive horrible memories of her past.

As she enjoys a stroll outside one day, she discovers a secret garden near her home. Along with her new friends, Dicon and Martha, as well as her disabled cousin, Collin, Mary embarks on a journey that is sure to brighten her dull life to the uttermost extreme!"
2135,Attacker You!,6.64,58.0,"Romance, Shoujo, Sports, Team Sports","Attacker You! is the story of ambitious and energetic 13-year-old junior high schoolgirl You Hazuki (variously known as ""Mila,"" ""Jeanne"" or ""Juana"" in Western dubbed versions of the anime), who moves to Tokyo from Osaka to live with her father Toshihiko, a cameraman recently returned from Peru, and attend school. You's mother is not in the picture, having left when You was very young. Also living with You and her father is her younger brother Sunny, who is very attached to his older sister and tends to follow her everywhere she goes, including to school and to her volleyball matches. You is also curious about Kyushi Tajima, the pretty blonde woman whom she sees covering volleyball games on television, and about why her father becomes very angry whenever You mentions her.

You is passionate about volleyball and dreams of one day being a part of Japan's national women's volleyball team in the 1988 Seoul Olympics. She joins her school's girls' volleyball team and quickly becomes one of the top players, although her coach (who is also her homeroom teacher) is brutal and literally slaps his players around when they don't live up to his expectations. You begins a tumultuous friendship with former school volleyball champ and former arch-rival Nami Hayase (French name: ""Peggy""), which comes to a head when the two girls join opposing professional teams. She also develops a crush on So Takiki, the captain of the Hikawa boys' volleyball team (known as ""Shiro,"" ""Serge"" or ""Sergio"" in various Western versions), and puts as much effort into trying to win his heart as she does into her game."
