animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
2236,Pokémon: Gotta Dance,6.46,1.0,"Comedy, Fantasy, Kids","Jesse, James and Meowth have just completed building a giant new Team Rocket headquarters, and will soon be hosting a grand gala to show it to the boss. Several Whismur Pokemon (with maracas in hand) have been enslaved to provide the entertainment of the evening, much to their dismay. However, when Pikachu, Torchic, Mudkip and the rest of the gang find their way into the base and to the jail cell of the Whismur, they know they need to free their comrades from captivity. During the impending escape attempt, both friend and foe alike can't help but break out in group dances galore.

(Source: IMDB)"
2237,Pokémon: Pikachu's Pikaboo,6.5,1.0,"Adventure, Comedy, Fantasy, Kids","While playing on a beach, Pikachu and his Pokémon friends spot a mansion nearby. As they explore the grounds in search of their next fun activity, the group encounters an uptight Yogiras who maintains order around the residence and its garden.

Despite Yogiras' complaints, his own companions and Pikachu's party start a spirited game of hide-and-seek. When Yogiras kicks a rock in frustration at being ignored, it accidentally hits a lawnmower, activating its engine and causing it to chase after the Pokémon. With the runaway lawnmower putting everyone in danger, Pikachu, Yogiras, and all their friends must join forces to keep each other safe.

[Written by MAL Rewrite]"
2238,Pokémon: Giratina and the Sky Warrior,6.91,1.0,"Action, Adventure, Fantasy, Kids","The legendary Renegade Pokémon, Giratina, encounters the Temporal Pokémon Dialga by a lake and successfully manages to drag Dialga into its home—an alternate dimension separate from the normal world. But a small green Pokémon gets gotten dragged in as well—and though it somehow escapes, Dialga uses this opportunity to escape as well after preventing Giratina from chasing after it.

After accidentally ruining Satoshi and his friends' picnic, the green Pokémon is taken to the Pokémon Center where it is treated for injuries and introduced as Shaymin, the mythical Gratitude Pokémon. Using telepathy, Shaymin demands that Satoshi, Hikari, and Takeshi take it somewhere. But before they can find out where to go, the group find themselves being pursued by both Giratina and a strange man named Zero—both in search of little Shaymin! Will Satoshi and his friends be able to find Shaymin's desired place while keeping themselves out of danger?

[Written by MAL Rewrite]"
2239,Poyopoyo,7.63,52.0,"Comedy, Pets, Seinen, Slice of Life","Moe Sato is a young lady who finds a cat and starts taking care of him. Named Poyo due to his round shape, he quickly becomes a dear member of the Sato family. 

(Source: ANN) "
2240,PUCHIM@S,7.12,64.0,"Comedy, Idols (Female), Slice of Life","From the popular game ""THE IDOLM@STER"", comes a petit spinoff cute and soothing 4-koma! The setting is the same 765 Production from the games. One day, 765 Pro idols Ami and Mami bring in the mysterious Petit-dols ""Afuu"" and ""Yukipo""!? More and more Petit-dols gather at the offices where everyone works. Leisurely enjoy their daily lives full of laughs and happenings."
2241,Ame to Shoujo to Watashi no Tegami,5.74,1.0,Romance," Katari, a young girl who dreams of becoming a novelist, writes a love letter to a boy at her school. Unwittingly, she is creating a ""short story"" that will move a little girl's heart. 
"
2242,Rio: Rainbow Gate! Special,6.01,1.0,"Comedy, Ecchi, Strategy Game",An extra episode of Rio: Rainbow Gate! which will be bundled with the seventh volume of the Blu-ray and the DVD. 
2243,Rio - Rainbow Gate!: Reshuffle,5.83,13.0,"Comedy, Ecchi, Strategy Game","The ""Howard Resort Hotel"" is an entertainment destination where people gather from around the world to grab huge fortunes. In the casino is a beautiful female dealer named Rio Rollins, known far and wide as the ""Goddess of Victory"".

In order to approach closer to her mother, one of history's greatest dealers, she does battle to gather up the legendary cards called ""gates"". Those who gather all 13 gate cards are presented with the title MVCD (Most Valuable Casino Dealer), proof that they are a top dealer.

Set in a vast resort, an exciting battle begins with rival dealers that'll take your breath away! Throw in some ""supreme comedy"" and a story that makes you cry when you least expect it, these cute and sexy girls will explode off your screen! With everyone's cheer of ""Leave it to Rio!"", Lady Luck'll be with you, too!"
2244,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,6.92,1.0,"Comedy, Ecchi, School, Sports, Team Sports","Ro-Kyu-Bu! OVA bundled with the PlayStation Portable game ""Ro-Kyu-Bu!: Himitsu no Otoshimono."""
2245,School Rumble: 3rd Semester,7.28,2.0,"Comedy, Gag Humor, Love Polygon, Romance, School, Shounen",A short 2 episodes attempt to conclude the series. Karasuma goes to America after the end of the third term. Will Harima finally confess? What will happen with Tenma and Karasuma?
2246,Sekirei: Hajimete no Otsukai,7.03,1.0,"Comedy, Harem, Romance, Seinen","""Kusano's first errand"" - A ten minute OVA that came along with the 6th vol. limited edition of Sekirei. Kusano finally tires of nobody admitting her as Sahashi's potential wife, so she insists on joining Musubi and Tsukiumi on their shopping race to show her abilities. An iffy day ensues."
2247,Sekirei: Pure Engagement Episode 0,7.17,1.0,"Comedy, Ecchi, Harem, Seinen","Episode 0, consisting of two subepisodes: ""Sekirei Shindan"" (鶺鴒診断) and ""Sekirei Yoka"" (鶺鴒余暇), of Sekirei: Pure Engagement included on the first DVD/BD volume."
2248,Shakugan no Shana-tan Movie,7.1,1.0,"Adventure, Comedy, Fantasy, Parody",Shana-tan special bundled with the Shakugan no Shana Movie director's cut special collection DVD.
2249,Shakugan no Shana-tan S,6.85,4.0,"Comedy, Parody","Shana-tan specials bundled with the Shakugan no Shana S Blu-ray and DVD.

Episodes
#1: Shakugan no Shana-tan G
#2: Shakugan no Shana-tan 2dos
#3: Shakugan no Shana-tan 3tri
#4: Shakugan no Shana-tan FRONTIER"
2250,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,6.36,8.0,"Comedy, Fantasy, Urban Fantasy",A series of short specials where Friagne and Marianne explain different terms from the second season of Shakugan no Shana. 
2251,Shaman King Specials,7.2,5.0,"Action, Adventure, Shounen, Supernatural","Throughout the broadcast of Shaman King, many shorts (usually referred to as Shaman King omake and TV specials) were made on special days of the year related to spirits and the like. The omake were short stories that were made for humorous effect. Apparently, all of the omake fit into the story before the Shaman Fight 2nd round. Documents of the Shaman Fight was shown with a New Year's omake as well. The TV Specials were aired after specific points of the story as well as on holidays. The specials were never dubbed in English, and, most likely, never will be. 

(Source: Wikipedia)"
2252,The Squid Girl OVA,7.47,3.0,"Anthropomorphic, Comedy, Shounen","Original anime DVD bundled with the 12th, 14th, and 17th volumes of the manga."
2253,Invade! Squid Girl: Won't You Eat Squid Ice Cream?,6.55,1.0,Music,MV bundled with the limited edition of the Ika Ice Tabena-ika? single.
2254,The Squid Girl Specials,7.28,2.0,"Anthropomorphic, Comedy, Shounen","""Mini Ika-Musume"" side-story episodes."
2255,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,6.51,1.0,Music,MV bundled with the limited edition of the Invader Ika Musume album.
2256,Softenni! the Animation,6.48,12.0,"Comedy, Ecchi, School, Shounen, Sports, Team Sports","The tennis comedy centers around the members of a female middle school soft tennis team and the twists and turns that their lives take as they aim for the nationals.

(Source: MU)"
2258,Tamayura: Hitotose,7.32,12.0,"CGDCT, Iyashikei, Slice of Life","In her last year of middle school, Fuu Sawatari had trouble dealing with her emotions following the sudden death of her father. Through the help of her brother and childhood friend, she rediscovered her love for photography, an activity she and her father often did together. In addition, she decided to attend high school in Takehara, her father's hometown and a place they often visited when she was younger.

It has been one month now since Fuu moved to Takehara and became close with her current group of friends: carefree Kaoru Hanawa, excitable Norie Okazaki, and quiet Maon Sakurada. Together with them and several acquaintances around town and abroad, Fuu continues her mission of capturing the joys of everyday life using her father's camera, while also helping her friends discover their own passions.

[Written by MAL Rewrite]"
2259,"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",7.41,1.0,"CGDCT, Iyashikei, Slice of Life",Extra episode in the 7th Blu-ray and DVD volumes.
2260,Gurren Lagann: My Gurren is Shiny!!,6.75,1.0,"Adventure, Comedy, Mecha, Sci-Fi","A special episode bundled with the Nintendo DS game based on the series. Envious of seeing how Simon keeps his Lagann clean and neat, Kamina asks the mysterious Chitori to clean up his Gurren for him, unaware of her true intentions.

(Source: Wikipedia) "
